Contract Account,Meterid,CoCd,OPCO,ApprovedDate
10027986263,102972904,1160,NYSEG,1999-01-01
10050930154,102972905,1160,NYSEG,1999-01-01
10053839899,102972906,1160,NYSEG,1999-01-01
10015299158,102972907,1160,NYSEG,1999-01-01
10037962072,102972908,1160,NYSEG,1999-01-01
10050768042,102972909,1160,NYSEG,1999-01-01
10050127322,102972910,1160,NYSEG,1999-01-01
10051460243,102972911,1160,NYSEG,1999-01-01
10050449452,102972912,1160,NYSEG,1999-01-01
10015350167,102972913,1160,NYSEG,1999-01-01
10015350126,102972914,1160,NYSEG,1999-01-01
10015350134,102972915,1160,NYSEG,1999-01-01
10048026776,102972916,1160,NYSEG,1999-01-01
10050352755,102972918,1160,NYSEG,1999-01-01
10050544179,102972919,1160,NYSEG,1999-01-01
10090797340,102972920,1160,NYSEG,1999-01-01
10027090371,102972921,1160,NYSEG,1999-01-01
10049044893,102972922,1160,NYSEG,1999-01-01
10051205424,102972923,1160,NYSEG,1999-01-01
10047025621,102972924,1160,NYSEG,1999-01-01
10052059515,102972925,1160,NYSEG,1999-01-01
10036937588,102972926,1160,NYSEG,1999-01-01
10015350530,102972927,1160,NYSEG,1999-01-01
10037907267,102972928,1160,NYSEG,1999-01-01
10052489340,102972929,1160,NYSEG,1999-01-01
10016597790,102972930,1160,NYSEG,1999-01-01
10090546986,102972931,1160,NYSEG,1999-01-01
10041212449,102972932,1160,NYSEG,1999-01-01
10053216395,102972933,1160,NYSEG,1999-01-01
10043087955,102972934,1160,NYSEG,1999-01-01
10090247643,102972937,1160,NYSEG,1999-01-01
10015354433,102972938,1160,NYSEG,1999-01-01
10015354219,102972939,1160,NYSEG,1999-01-01
10015351066,102972941,1160,NYSEG,1999-01-01
10038365150,102972942,1160,NYSEG,1999-01-01
10026393941,102972943,1160,NYSEG,1999-01-01
10010711850,102972944,1160,NYSEG,1999-01-01
10052494639,102972945,1160,NYSEG,1999-01-01
10090171223,102972946,1160,NYSEG,1999-01-01
10010713740,102972947,1160,NYSEG,1999-01-01
10046791835,102972948,1160,NYSEG,1999-01-01
10015352478,102972949,1160,NYSEG,1999-01-01
10049959413,102972950,1160,NYSEG,1999-01-01
10046933460,102972951,1160,NYSEG,1999-01-01
10010302965,102972952,1160,NYSEG,1999-01-01
10010302973,102972953,1160,NYSEG,1999-01-01
10010303005,102972954,1160,NYSEG,1999-01-01
10010302999,102972955,1160,NYSEG,1999-01-01
10051175429,102972956,1160,NYSEG,1999-01-01
10053651161,102972957,1160,NYSEG,1999-01-01
10048472095,102972958,1160,NYSEG,1999-01-01
10052891768,102972959,1160,NYSEG,1999-01-01
10015354300,102972960,1160,NYSEG,1999-01-01
10015354326,102972961,1160,NYSEG,1999-01-01
10015354284,102972962,1160,NYSEG,1999-01-01
10015354318,102972963,1160,NYSEG,1999-01-01
10053968730,102972964,1160,NYSEG,1999-01-01
10010711835,102972965,1160,NYSEG,1999-01-01
10053948112,102972966,1160,NYSEG,1999-01-01
10051710498,102972967,1160,NYSEG,1999-01-01
10016957234,102972968,1160,NYSEG,1999-01-01
10016957150,102972969,1160,NYSEG,1999-01-01
10050662104,102972970,1160,NYSEG,1999-01-01
10046808142,102972971,1160,NYSEG,1999-01-01
10052283982,102972973,1160,NYSEG,1999-01-01
10090281881,102972975,1160,NYSEG,1999-01-01
10044014040,102972976,1160,NYSEG,1999-01-01
10051110798,102972977,1160,NYSEG,1999-01-01
10051056736,102972979,1160,NYSEG,1999-01-01
10049233306,102972980,1160,NYSEG,1999-01-01
10050564912,102972981,1160,NYSEG,1999-01-01
10016598871,102972982,1160,NYSEG,1999-01-01
10048521339,102972983,1160,NYSEG,1999-01-01
10015354359,102972984,1160,NYSEG,1999-01-01
10015351140,102972985,1160,NYSEG,1999-01-01
10044139797,102972986,1160,NYSEG,1999-01-01
10044242286,102972987,1160,NYSEG,1999-01-01
10053485073,102972989,1160,NYSEG,1999-01-01
10025608265,102972990,1160,NYSEG,1999-01-01
10013680367,102972991,1160,NYSEG,1999-01-01
10042310267,102972992,1160,NYSEG,1999-01-01
10013680292,102972993,1160,NYSEG,1999-01-01
10015353187,102972994,1160,NYSEG,1999-01-01
10051824976,102972995,1160,NYSEG,1999-01-01
10038400874,102972996,1160,NYSEG,1999-01-01
10018919489,102972997,1160,NYSEG,1999-01-01
10031992729,102972998,1160,NYSEG,1999-01-01
10012484498,102973000,1160,NYSEG,1999-01-01
10016246554,102973001,1160,NYSEG,1999-01-01
10035236859,102973002,1160,NYSEG,1999-01-01
10013407985,102973004,1160,NYSEG,1999-01-01
10013407969,102973005,1160,NYSEG,1999-01-01
10013407902,102973006,1160,NYSEG,1999-01-01
10013408017,102973007,1160,NYSEG,1999-01-01
10034499672,102973012,1160,NYSEG,1999-01-01
10050041093,102973013,1160,NYSEG,1999-01-01
10017766667,102973014,1160,NYSEG,1999-01-01
10017766659,102973015,1160,NYSEG,1999-01-01
10024760190,102973020,1160,NYSEG,1999-01-01
10018915230,102973021,1160,NYSEG,1999-01-01
10040148107,102973022,1160,NYSEG,1999-01-01
10018915172,102973023,1160,NYSEG,1999-01-01
10044771219,102973024,1160,NYSEG,1999-01-01
10041572396,102973025,1160,NYSEG,1999-01-01
10090274175,102973026,1160,NYSEG,1999-01-01
10013408090,102973028,1160,NYSEG,1999-01-01
10050629640,102973029,1160,NYSEG,1999-01-01
10048175557,102973030,1160,NYSEG,1999-01-01
10050950715,102973031,1160,NYSEG,1999-01-01
10016246315,102973032,1160,NYSEG,1999-01-01
10038100524,102973033,1160,NYSEG,1999-01-01
10049209348,102973034,1160,NYSEG,1999-01-01
10052585634,102973035,1160,NYSEG,1999-01-01
10045453940,102973036,1160,NYSEG,1999-01-01
10053889589,102973037,1160,NYSEG,1999-01-01
10042522077,102973038,1160,NYSEG,1999-01-01
10018461375,102973039,1160,NYSEG,1999-01-01
10018462647,102973040,1160,NYSEG,1999-01-01
10045288999,102973041,1160,NYSEG,1999-01-01
10012203286,102973042,1160,NYSEG,1999-01-01
10043676526,102973043,1160,NYSEG,1999-01-01
10044555455,102973044,1160,NYSEG,1999-01-01
10090584995,102973046,1160,NYSEG,1999-01-01
10052751970,102973047,1160,NYSEG,1999-01-01
10047558878,102973048,1160,NYSEG,1999-01-01
10050650034,102973049,1160,NYSEG,1999-01-01
10053189618,102973050,1160,NYSEG,1999-01-01
10044613817,102973051,1160,NYSEG,1999-01-01
10053937313,102973056,1160,NYSEG,1999-01-01
10090579730,102973057,1160,NYSEG,1999-01-01
10090354480,102973058,1160,NYSEG,1999-01-01
10051478823,102973059,1160,NYSEG,1999-01-01
10090436311,102973060,1160,NYSEG,1999-01-01
10090038315,102973061,1160,NYSEG,1999-01-01
10047651012,102973062,1160,NYSEG,1999-01-01
10090146357,102973063,1160,NYSEG,1999-01-01
10042784156,102973064,1160,NYSEG,1999-01-01
10041137950,102973065,1160,NYSEG,1999-01-01
10043461176,102973066,1160,NYSEG,1999-01-01
10033834978,102973067,1160,NYSEG,1999-01-01
10047825053,102973068,1160,NYSEG,1999-01-01
10013408025,102973069,1160,NYSEG,1999-01-01
10040308883,102973070,1160,NYSEG,1999-01-01
10042434968,102973071,1160,NYSEG,1999-01-01
10090719468,102973075,1160,NYSEG,1999-01-01
10024113457,102973076,1160,NYSEG,1999-01-01
10016246489,102973077,1160,NYSEG,1999-01-01
10053154398,102973078,1160,NYSEG,1999-01-01
10016246497,102973079,1160,NYSEG,1999-01-01
10048673361,102973081,1160,NYSEG,1999-01-01
10043314300,102973082,1160,NYSEG,1999-01-01
10040059478,102973083,1160,NYSEG,1999-01-01
10042829712,102973084,1160,NYSEG,1999-01-01
10053654785,102973085,1160,NYSEG,1999-01-01
10053914023,102973086,1160,NYSEG,1999-01-01
10044116316,102973087,1160,NYSEG,1999-01-01
10048091200,102973088,1160,NYSEG,1999-01-01
10037755419,102973089,1160,NYSEG,1999-01-01
10017766444,102973090,1160,NYSEG,1999-01-01
10043344240,102973091,1160,NYSEG,1999-01-01
10090255190,102973097,1160,NYSEG,1999-01-01
10010809308,102973098,1160,NYSEG,1999-01-01
10048103260,102973100,1160,NYSEG,1999-01-01
10039121024,102973101,1160,NYSEG,1999-01-01
10042674241,102973102,1160,NYSEG,1999-01-01
10039561468,102973103,1160,NYSEG,1999-01-01
10034895390,102973104,1160,NYSEG,1999-01-01
10016185455,102973105,1160,NYSEG,1999-01-01
10045823340,102973106,1160,NYSEG,1999-01-01
10016185521,102973107,1160,NYSEG,1999-01-01
10048804347,102973108,1160,NYSEG,1999-01-01
10048402712,102973109,1160,NYSEG,1999-01-01
10041498832,102973110,1160,NYSEG,1999-01-01
10033562496,102973111,1160,NYSEG,1999-01-01
10017592626,102973112,1160,NYSEG,1999-01-01
10049945842,102973113,1160,NYSEG,1999-01-01
10046141882,102973114,1160,NYSEG,1999-01-01
10010300860,102973116,1160,NYSEG,1999-01-01
10044813086,102973117,1160,NYSEG,1999-01-01
10010283249,102973118,1160,NYSEG,1999-01-01
10010300878,102973119,1160,NYSEG,1999-01-01
10049285215,102973124,1160,NYSEG,1999-01-01
10053379136,102973125,1160,NYSEG,1999-01-01
10049210361,102973126,1160,NYSEG,1999-01-01
10019853349,102973127,1160,NYSEG,1999-01-01
10010300662,102973132,1160,NYSEG,1999-01-01
10010300670,102973133,1160,NYSEG,1999-01-01
10010283637,102973134,1160,NYSEG,1999-01-01
10010283595,102973135,1160,NYSEG,1999-01-01
10010300712,102973136,1160,NYSEG,1999-01-01
10053308002,102973137,1160,NYSEG,1999-01-01
10051264074,102973138,1160,NYSEG,1999-01-01
10010300829,102973139,1160,NYSEG,1999-01-01
10039825442,102973141,1160,NYSEG,1999-01-01
10010283363,102973142,1160,NYSEG,1999-01-01
10010283306,102973143,1160,NYSEG,1999-01-01
10048255912,102973148,1160,NYSEG,1999-01-01
10010809787,102973149,1160,NYSEG,1999-01-01
10010809779,102973150,1160,NYSEG,1999-01-01
10010809670,102973151,1160,NYSEG,1999-01-01
10035290138,102973152,1160,NYSEG,1999-01-01
10017592717,102973153,1160,NYSEG,1999-01-01
10034603703,102973154,1160,NYSEG,1999-01-01
10017592709,102973155,1160,NYSEG,1999-01-01
10010910387,102973156,1160,NYSEG,1999-01-01
10049708513,102973157,1160,NYSEG,1999-01-01
10048455983,102973158,1160,NYSEG,1999-01-01
10010910346,102973159,1160,NYSEG,1999-01-01
10049556250,102973160,1160,NYSEG,1999-01-01
10048125859,102973161,1160,NYSEG,1999-01-01
10040705237,102973164,1160,NYSEG,1999-01-01
10052559035,102973165,1160,NYSEG,1999-01-01
10052608980,102973166,1160,NYSEG,1999-01-01
10090595546,102973167,1160,NYSEG,1999-01-01
10090570143,102973168,1160,NYSEG,1999-01-01
10016955188,102973169,1160,NYSEG,1999-01-01
10090688929,102973171,1160,NYSEG,1999-01-01
10051458577,102973172,1160,NYSEG,1999-01-01
10090568055,102973173,1160,NYSEG,1999-01-01
10037295945,102973174,1160,NYSEG,1999-01-01
10050677243,102973175,1160,NYSEG,1999-01-01
10050184422,102973176,1160,NYSEG,1999-01-01
10017647404,102973177,1160,NYSEG,1999-01-01
10028501103,102973178,1160,NYSEG,1999-01-01
10048844483,102973179,1160,NYSEG,1999-01-01
10010910734,102973180,1160,NYSEG,1999-01-01
10044596970,102973181,1160,NYSEG,1999-01-01
10050746907,102973182,1160,NYSEG,1999-01-01
10026157957,102973183,1160,NYSEG,1999-01-01
10010303377,102973184,1160,NYSEG,1999-01-01
10045046660,102973185,1160,NYSEG,1999-01-01
10040014952,102973186,1160,NYSEG,1999-01-01
10010300688,102973188,1160,NYSEG,1999-01-01
10047534689,102973189,1160,NYSEG,1999-01-01
10052947420,102973190,1160,NYSEG,1999-01-01
10090093443,102973191,1160,NYSEG,1999-01-01
10038192281,102973194,1160,NYSEG,1999-01-01
10037669990,102973195,1160,NYSEG,1999-01-01
10010809654,102973196,1160,NYSEG,1999-01-01
10010809662,102973197,1160,NYSEG,1999-01-01
10010809803,102973198,1160,NYSEG,1999-01-01
10035148492,102973200,1160,NYSEG,1999-01-01
10010808870,102973201,1160,NYSEG,1999-01-01
10012552344,102973202,1160,NYSEG,1999-01-01
10043288173,102973204,1160,NYSEG,1999-01-01
10050900660,102973205,1160,NYSEG,1999-01-01
10026166453,102973206,1160,NYSEG,1999-01-01
10048443054,102973207,1160,NYSEG,1999-01-01
10051444635,102973208,1160,NYSEG,1999-01-01
10025960823,102973209,1160,NYSEG,1999-01-01
10051012200,102973210,1160,NYSEG,1999-01-01
10010910940,102973211,1160,NYSEG,1999-01-01
10040671207,102973212,1160,NYSEG,1999-01-01
10051754702,102973213,1160,NYSEG,1999-01-01
10090254540,102973214,1160,NYSEG,1999-01-01
10038139795,102973216,1160,NYSEG,1999-01-01
10052407979,102973217,1160,NYSEG,1999-01-01
10016956095,102973218,1160,NYSEG,1999-01-01
10039489447,102973219,1160,NYSEG,1999-01-01
10045126173,102973220,1160,NYSEG,1999-01-01
10044881703,102973221,1160,NYSEG,1999-01-01
10015350514,102973222,1160,NYSEG,1999-01-01
10051756830,102973228,1160,NYSEG,1999-01-01
10052683165,102973229,1160,NYSEG,1999-01-01
10053988753,102973230,1160,NYSEG,1999-01-01
10054041776,102973231,1160,NYSEG,1999-01-01
10051940715,102973233,1160,NYSEG,1999-01-01
10052518312,102973234,1160,NYSEG,1999-01-01
10053975727,102973235,1160,NYSEG,1999-01-01
10051043254,102973236,1160,NYSEG,1999-01-01
10052669974,102973237,1160,NYSEG,1999-01-01
10090220335,102973238,1160,NYSEG,1999-01-01
10051151826,102973239,1160,NYSEG,1999-01-01
10054030753,102973240,1160,NYSEG,1999-01-01
10090001404,102973241,1160,NYSEG,1999-01-01
10052588265,102973242,1160,NYSEG,1999-01-01
10052544979,102973243,1160,NYSEG,1999-01-01
10053564992,102973244,1160,NYSEG,1999-01-01
10052510830,102973245,1160,NYSEG,1999-01-01
10053446810,102973246,1160,NYSEG,1999-01-01
10053775465,102973247,1160,NYSEG,1999-01-01
10053085725,102973248,1160,NYSEG,1999-01-01
10052643508,102973249,1160,NYSEG,1999-01-01
10049723397,102973250,1160,NYSEG,1999-01-01
10053899067,102973251,1160,NYSEG,1999-01-01
10054045215,102973252,1160,NYSEG,1999-01-01
10052925731,102973253,1160,NYSEG,1999-01-01
10053560131,102973254,1160,NYSEG,1999-01-01
10047260244,102973255,1160,NYSEG,1999-01-01
10052708897,102973256,1160,NYSEG,1999-01-01
10047400683,102973257,1160,NYSEG,1999-01-01
10047921308,102973258,1160,NYSEG,1999-01-01
10047853766,102973259,1160,NYSEG,1999-01-01
10054111678,102973260,1160,NYSEG,1999-01-01
10051756889,102973262,1160,NYSEG,1999-01-01
10053965470,102973263,1160,NYSEG,1999-01-01
10053847363,102973264,1160,NYSEG,1999-01-01
10050905966,102973265,1160,NYSEG,1999-01-01
10053067384,102973266,1160,NYSEG,1999-01-01
10090660985,102973267,1160,NYSEG,1999-01-01
10053996855,102973268,1160,NYSEG,1999-01-01
10090095547,102973269,1160,NYSEG,1999-01-01
10053861901,102973270,1160,NYSEG,1999-01-01
10053781778,102973271,1160,NYSEG,1999-01-01
10044406188,102973272,1160,NYSEG,1999-01-01
10052084836,102973273,1160,NYSEG,1999-01-01
10054024616,102973274,1160,NYSEG,1999-01-01
10054016323,102973275,1160,NYSEG,1999-01-01
10053913637,102973276,1160,NYSEG,1999-01-01
10090504712,102973277,1160,NYSEG,1999-01-01
10052389292,102973278,1160,NYSEG,1999-01-01
10047988133,102973279,1160,NYSEG,1999-01-01
10051132925,102973280,1160,NYSEG,1999-01-01
10052567251,102973281,1160,NYSEG,1999-01-01
10090024208,102973282,1160,NYSEG,1999-01-01
10052433389,102973283,1160,NYSEG,1999-01-01
10046479795,102973284,1160,NYSEG,1999-01-01
10048073893,102973285,1160,NYSEG,1999-01-01
10016186263,102973286,1160,NYSEG,1999-01-01
10027412021,102973287,1160,NYSEG,1999-01-01
10044774783,102973288,1160,NYSEG,1999-01-01
10052166856,102973289,1160,NYSEG,1999-01-01
10053997861,102973290,1160,NYSEG,1999-01-01
10050682565,102973291,1160,NYSEG,1999-01-01
10054019335,102973292,1160,NYSEG,1999-01-01
10052723110,102973293,1160,NYSEG,1999-01-01
10047898357,102973294,1160,NYSEG,1999-01-01
10052200598,102973295,1160,NYSEG,1999-01-01
10051213766,102973296,1160,NYSEG,1999-01-01
10052554291,102973297,1160,NYSEG,1999-01-01
10090671750,102973298,1160,NYSEG,1999-01-01
10052483657,102973299,1160,NYSEG,1999-01-01
10052614053,102973300,1160,NYSEG,1999-01-01
10054063051,102973301,1160,NYSEG,1999-01-01
10053890124,102973302,1160,NYSEG,1999-01-01
10052708624,102973303,1160,NYSEG,1999-01-01
10053532023,102973304,1160,NYSEG,1999-01-01
10090680603,102973305,1160,NYSEG,1999-01-01
10034209378,102973306,1160,NYSEG,1999-01-01
10044827219,102973308,1160,NYSEG,1999-01-01
10054159206,102973309,1160,NYSEG,1999-01-01
10052635538,102973310,1160,NYSEG,1999-01-01
10045788394,102973312,1160,NYSEG,1999-01-01
10018992726,102973313,1160,NYSEG,1999-01-01
10018992718,102973314,1160,NYSEG,1999-01-01
10030041023,102973315,1160,NYSEG,1999-01-01
10039422216,102973316,1160,NYSEG,1999-01-01
10046550108,102973317,1160,NYSEG,1999-01-01
10018992387,102973318,1160,NYSEG,1999-01-01
10041660498,102973319,1160,NYSEG,1999-01-01
10044825338,102973320,1160,NYSEG,1999-01-01
10051674694,102973322,1160,NYSEG,1999-01-01
10053135025,102973324,1160,NYSEG,1999-01-01
10053628581,102973325,1160,NYSEG,1999-01-01
10048970098,102973327,1160,NYSEG,1999-01-01
10090506865,102973328,1160,NYSEG,1999-01-01
10042776533,102973329,1160,NYSEG,1999-01-01
10016186198,102973330,1160,NYSEG,1999-01-01
10048039027,102973331,1160,NYSEG,1999-01-01
10054166730,102973332,1160,NYSEG,1999-01-01
10016186206,102973334,1160,NYSEG,1999-01-01
10090216077,102973335,1160,NYSEG,1999-01-01
10053500350,102973336,1160,NYSEG,1999-01-01
10018992601,102973337,1160,NYSEG,1999-01-01
10050791309,102973338,1160,NYSEG,1999-01-01
10044715471,102973339,1160,NYSEG,1999-01-01
10027745453,102973341,1160,NYSEG,1999-01-01
10031725525,102973342,1160,NYSEG,1999-01-01
10031725533,102973343,1160,NYSEG,1999-01-01
10034878255,102973344,1160,NYSEG,1999-01-01
10051764297,102973345,1160,NYSEG,1999-01-01
10018992395,102973346,1160,NYSEG,1999-01-01
10018992379,102973347,1160,NYSEG,1999-01-01
10044905247,102973348,1160,NYSEG,1999-01-01
10050726735,102973349,1160,NYSEG,1999-01-01
10040797564,102973350,1160,NYSEG,1999-01-01
10013405187,102973351,1160,NYSEG,1999-01-01
10052294740,102973353,1160,NYSEG,1999-01-01
10052976569,102973355,1160,NYSEG,1999-01-01
10039300479,102973356,1160,NYSEG,1999-01-01
10030509516,102973357,1160,NYSEG,1999-01-01
10048853773,102973358,1160,NYSEG,1999-01-01
10013408058,102973359,1160,NYSEG,1999-01-01
10018991447,102973360,1160,NYSEG,1999-01-01
10018991454,102973361,1160,NYSEG,1999-01-01
10053011630,102973362,1160,NYSEG,1999-01-01
10030586100,102973363,1160,NYSEG,1999-01-01
10053546635,102973365,1160,NYSEG,1999-01-01
10052767943,102973366,1160,NYSEG,1999-01-01
10052865176,102973367,1160,NYSEG,1999-01-01
10050585677,102973372,1160,NYSEG,1999-01-01
10013337927,102973374,1160,NYSEG,1999-01-01
10013337554,102973375,1160,NYSEG,1999-01-01
10090750976,102973376,1160,NYSEG,1999-01-01
10018919554,102973377,1160,NYSEG,1999-01-01
10018919562,102973378,1160,NYSEG,1999-01-01
10052794889,102973380,1160,NYSEG,1999-01-01
10047650220,102973381,1160,NYSEG,1999-01-01
10048765621,102973382,1160,NYSEG,1999-01-01
10018916394,102973383,1160,NYSEG,1999-01-01
10018991702,102973384,1160,NYSEG,1999-01-01
10018991769,102973386,1160,NYSEG,1999-01-01
10018991710,102973387,1160,NYSEG,1999-01-01
10041558593,102973388,1160,NYSEG,1999-01-01
10042439082,102973389,1160,NYSEG,1999-01-01
10049864670,102973390,1160,NYSEG,1999-01-01
10018919695,102973391,1160,NYSEG,1999-01-01
10046472915,102973392,1160,NYSEG,1999-01-01
10045640819,102973393,1160,NYSEG,1999-01-01
10013337596,102973394,1160,NYSEG,1999-01-01
10046026695,102973395,1160,NYSEG,1999-01-01
10036295052,102973396,1160,NYSEG,1999-01-01
10045624714,102973397,1160,NYSEG,1999-01-01
10013405104,102973398,1160,NYSEG,1999-01-01
10048455652,102973399,1160,NYSEG,1999-01-01
10016311341,102973400,1160,NYSEG,1999-01-01
10016311317,102973401,1160,NYSEG,1999-01-01
10033347385,102973402,1160,NYSEG,1999-01-01
10044730678,102973403,1160,NYSEG,1999-01-01
10054049381,102973404,1160,NYSEG,1999-01-01
10039574859,102973405,1160,NYSEG,1999-01-01
10013407548,102973406,1160,NYSEG,1999-01-01
10013406912,102973407,1160,NYSEG,1999-01-01
10053592159,102973408,1160,NYSEG,1999-01-01
10018991355,102973409,1160,NYSEG,1999-01-01
10018991371,102973410,1160,NYSEG,1999-01-01
10018991421,102973411,1160,NYSEG,1999-01-01
10044335361,102973416,1160,NYSEG,1999-01-01
10044479268,102973417,1160,NYSEG,1999-01-01
10018919760,102973418,1160,NYSEG,1999-01-01
10050977551,102973419,1160,NYSEG,1999-01-01
10016187550,102973420,1160,NYSEG,1999-01-01
10024820366,102973421,1160,NYSEG,1999-01-01
10047934582,102973422,1160,NYSEG,1999-01-01
10016185513,102973423,1160,NYSEG,1999-01-01
10018915636,102973424,1160,NYSEG,1999-01-01
10048047327,102973425,1160,NYSEG,1999-01-01
10039356315,102973428,1160,NYSEG,1999-01-01
10013406953,102973429,1160,NYSEG,1999-01-01
10038657606,102973430,1160,NYSEG,1999-01-01
10032720244,102973431,1160,NYSEG,1999-01-01
10053705173,102973432,1160,NYSEG,1999-01-01
10018916493,102973433,1160,NYSEG,1999-01-01
10021231682,102973434,1160,NYSEG,1999-01-01
10052731733,102973435,1160,NYSEG,1999-01-01
10031593444,102973436,1160,NYSEG,1999-01-01
10018919661,102973437,1160,NYSEG,1999-01-01
10018919646,102973438,1160,NYSEG,1999-01-01
10025654046,102973439,1160,NYSEG,1999-01-01
10033931808,102973440,1160,NYSEG,1999-01-01
10047021240,102973441,1160,NYSEG,1999-01-01
10036182201,102973442,1160,NYSEG,1999-01-01
10038998133,102973443,1160,NYSEG,1999-01-01
10016185471,102973444,1160,NYSEG,1999-01-01
10049682650,102973445,1160,NYSEG,1999-01-01
10051778578,102973446,1160,NYSEG,1999-01-01
10053685656,102973447,1160,NYSEG,1999-01-01
10051857547,102973448,1160,NYSEG,1999-01-01
10052829917,102973449,1160,NYSEG,1999-01-01
10048275902,102973450,1160,NYSEG,1999-01-01
10048937980,102973451,1160,NYSEG,1999-01-01
10018991496,102973457,1160,NYSEG,1999-01-01
10018991512,102973458,1160,NYSEG,1999-01-01
10030493059,102973459,1160,NYSEG,1999-01-01
10054044432,102973460,1160,NYSEG,1999-01-01
